9771439	9771880
839358	839751
864806	865156
3246009	3246404
3129287	3129648
21078767	21079117
21095917	21096258
3585824	3586169
19180798	19181176
12934514	12934839
961614	961971
3666305	3666614
3771309	3771683
12237214	12237565
6920045	6920389
12391675	12391991
23501558	23501895
19536043	19536346
3297412	3297705
8696751	8697081
1664073	1664464
9792595	9792932
11995455	11995749
9575514	9575803
12327949	12328262
2104909	2105222
497032	497341
8389687	8389986
19192036	19192343
8478662	8478989
34902434	34902759
3062983	3063285
42792741	42793055
12038986	12039297
32810984	32811271
32966521	32966816
43459943	43460249
11732990	11733263
60251598	60251884
10787339	10787636
9073644	9073914
29302359	29302658
8988325	8988582
33530396	33530675
45280936	45281224
10520138	10520422
11519126	11519411
19577597	19577885
77006568	77006864
19069130	19069407
48346286	48346587
60253440	60253743
21085503	21085801
34349650	34349941
3596721	3597014
29738030	29738314
7038297	7038541
35358543	35358788
9516514	9516766
21166930	21167220
3594348	3594595
11655351	11655622
45299057	45299351
60305668	60305955
34522288	34522546
3481864	3482140
3703693	3703972
29004399	29004688
20787352	20787633
45282810	45283083
712691	712959
77915688	77915933
32724014	32724265
9971374	9971615
12659928	12660190
8449953	8450256
20143149	20143416
12283211	12283482
34389618	34389855
32987908	32988151
9951324	9951574
77288827	77289115
12247005	12247226
23412055	23412289
10560491	10560773
74110906	74111172
20510103	20510361
34923306	34923559
34268076	34268317
12727094	12727368
55225155	55225446
22306728	22306975
23476221	23476454
4106480	4106733
45275576	45275832
35056212	35056471
21202276	21202510
43271275	43271537
35117903	35118152
57069724	57070041
13823925	13824184
24037963	24038191
322592	322828
47385143	47385399
666221	666460
47390390	47390628
74515752	74515990
8426439	8426650
46131906	46132164
46303503	46303729
33864748	33864978
45971895	45972163
11553405	11553633
29321167	29321425
3995554	3995814
46201667	46201930
24048862	24049147
21756802	21757027
22067687	22067934
74695317	74695561
43302928	43303169
74092812	74093094
9148020	9148263
9684082	9684329
12271689	12272165
20711778	20711991
43201004	43201252
2083738	2083976
29557332	29557530
43490442	43490673
55803085	55803302
34874982	34875206
55549099	55549306
47037086	47037340
8982524	8982748
55789179	55789447
25179265	25179467
74712453	74712703
8882583	8882823
32702917	32703136
72369647	72369869
47883684	47883912
19477776	19478002
75362835	75363055
6886309	6886527
77929174	77929368
55297473	55297711
2471598	2471819
7221467	7221706
3454771	3454986
624045	624272
43245147	43245387
616484	616696
59249145	59249375
77404143	77404381
12092836	12093031
59568678	59568897
77140921	77141141
12767123	12767321
52901944	52902141
56067289	56067527
57504816	57505025
56431595	56431824
44135775	44136004
2994602	2994832
53082577	53082819
11937979	11938181
60822709	60822914
56448891	56449067
71863658	71863889
45973057	45973272
56197065	56197274
13159575	13159787
8367480	8367651
46002318	46002538
46203233	46203431
29135913	29136114
68101202	68101432
72219285	72219497
21699041	21699235
22094424	22094636
75612066	75612285
56161127	56161345
1062690	1062887
13813354	13813550
24229775	24229983
55637756	55637940
60649993	60650191
54230948	54231115
44626674	44626916
33336601	33336743
34409084	34409318
74061143	74061311
19912640	19912849
49147591	49147796
21498506	21498686
596985	597187
25185270	25185475
43861221	43861393
55113733	55113854
56751505	56751689
56724531	56724714
14086682	14086880
20958877	20959090
74421849	74422025
13558144	13558324
29399701	29399884
53189324	53189545
3998823	3999005
48636776	48636986
11872612	11872774
47255016	47255240
71510111	71510310
20284377	20284585
46548263	46548476
60659227	60659448
23963765	23963943
55578125	55578333
18759679	18759858
74514031	74514259
