7	2
9	4
18	4
28	2
42	4
49	4
61	2
83	2
86	1
96	4
99	4
105	2
108	4
109	1
113	1
120	1
138	1
141	1
152	4
165	4
170	4
181	4
192	1
194	1
205	1
206	2
212	2
262	4
305	4
309	4
312	4
317	1
320	4
333	2
340	4
360	2
364	1
373	2
381	2
385	4
398	4
406	1
422	4
439	2
459	2
470	4
487	4
492	4
521	2
529	2
549	4
550	4
594	2
599	1
601	4
607	4
612	1
638	1
644	2
652	2
659	2
661	1
686	4
703	4
709	1
747	2
765	1
774	2
775	1
793	4
797	1
799	1
804	2
810	1
815	2
816	1
820	1
828	4
837	2
839	4
849	2
858	1
871	4
880	1
888	2
896	1
906	4
917	2
928	1
943	1
944	4
949	1
971	4
974	4
983	4
985	1
993	1
1004	4
1015	1
1032	4
1033	4
1035	1
1036	1
1045	2
1052	2
1055	1
1056	1
1058	1
1059	1
1071	2
1073	4
1086	4
1089	1
1096	4
1114	1
1115	2
1146	1
1163	4
1167	4
1170	4
1171	2
1180	1
1188	2
1190	1
1204	2
1225	2
1228	2
1233	1
1245	1
1265	2
1268	1
1273	1
1287	4
1295	4
1299	2
1300	4
1307	1
1313	4
1321	1
1323	1
1330	4
1339	4
1344	2
1345	2
1349	4
1366	1
1373	1
1374	4
1383	1
1385	2
1386	1
1390	1
1424	4
1428	1
1430	2
1431	1
1433	1
1436	4
1438	2
1441	2
1459	1
1465	4
1475	4
1485	4
1486	4
1488	4
1493	1
1497	2
1505	4
1523	4
1525	4
1526	1
1532	1
1537	4
1540	2
1544	4
1545	2
1546	4
1549	1
1577	2
1580	1
1587	4
1588	1
1595	1
1598	4
1600	1
1610	2
1611	1
1637	1
1644	1
1654	1
1658	1
1662	2
1673	1
1683	2
1684	4
1688	2
1708	2
1716	4
1738	1
1739	2
1748	4
1769	4
1782	2
1786	1
1794	4
1823	1
1841	2
1842	1
1845	1
1873	2
1890	1
1905	2
1906	4
1913	1
1915	2
1932	2
1934	1
1942	1
1968	1
2026	2
2033	4
2035	1
2036	2
2037	1
2038	2
2054	2
2065	2
2078	1
2112	4
2117	4
2142	2
2171	2
2237	2
2239	1
2251	4
2252	4
2255	4
2277	4
2281	2
2292	1
2328	4
2331	2
2332	4
2362	4
2374	4
2379	1
2380	4
2403	4
2406	1
2411	1
2412	2
2426	1
2430	1
2435	4
2437	4
2443	2
2446	1
2447	1
2452	1
2457	4
2461	1
2466	1
2481	1
2482	4
2485	2
2486	2
2489	1
2494	2
2506	2
2516	4
2537	1
2543	1
2557	2
2561	4
2568	2
2574	4
2576	2
2583	2
2598	1
2616	1
2618	2
2636	1
2648	2
2651	2
2659	1
2668	4
2669	4
2671	4
2680	1
2695	2
2705	2
2711	2
2713	4
2716	2
2719	4
2721	4
2723	2
2737	1
2753	4
2767	4
2785	4
2788	4
2816	4
2820	4
2822	1
2896	2
2916	4
2926	1
2952	1
2973	2
2978	1
2986	1
3012	0
3013	2
3030	1
3042	2
3051	4
3067	4
3073	1
3077	1
3134	2
3138	1
3153	2
3184	4
3185	1
3203	1
3207	4
3237	1
3239	2
3249	2
3265	1
3270	4
3274	1
3311	2
3314	4
3321	2
3324	2
3331	4
3351	4
3354	4
3362	1
3367	4
3378	2
3383	1
3397	4
3404	4
3409	1
3416	4
3424	2
3434	1
3467	4
3513	1
3529	2
3558	2
3581	2
3585	1
3591	4
3606	1
3614	1
3630	1
3656	1
3666	4
3672	4
3678	1
3681	2
3689	4
3692	4
3697	2
3699	1
3701	1
3702	4
3708	4
3766	1
3792	1
3794	4
3798	2
3811	2
3815	1
3857	4
3861	4
3887	4
3912	1
3913	1
3914	1
3920	4
3930	2
3932	4
3945	2
3947	1
3976	2
3995	1
4002	2
4015	4
4016	2
4024	4
4025	4
4028	4
4034	1
4038	4
4054	4
4057	4
4059	2
4074	4
4077	1
4078	1
4088	4
4100	4
4102	2
4109	2
4111	2
4122	1
4124	2
4130	2
4133	1
4155	1
4157	1
4161	4
4166	2
4175	4
4181	2
4200	4
4212	2
4216	1
4219	2
4220	1
4224	4
4227	2
4238	2
4249	4
4263	1
4264	2
4266	2
4283	4
4284	4
4294	2
4318	4
4342	2
4347	4
4350	2
4356	1
4358	4
4377	4
4380	4
4397	4
4408	2
4433	2
4439	2
4445	1
4456	4
4467	2
4472	1
4501	1
4523	1
4525	2
4528	4
4529	1
4557	1
4563	0
4596	1
4609	4
4632	2
4640	2
4641	2
4643	2
4645	1
4647	2
4649	1
4676	1
4678	1
4680	1
4708	4
4739	4
4741	4
4765	2
4799	2
4805	2
4824	1
4846	4
4880	2
4881	4
4883	1
4893	2
4895	1
4901	4
4903	4
4912	1
4937	1
4941	2
4957	4
4969	4
