62456	+
62457	-
64207	+
64208	-
82519	+
82520	-
120858	-
120916	-
131232	+
133754	+
157591	+
200104	+
200920	-
203406	-
203407	+
207933	-
220640	+
307189	-
307190	+
338378	+
358817	+
362235	+
362236	-
367497	-
372768	+
372769	-
399580	-
413204	-
478569	+
484365	+
503655	-
533525	+
539095	+
553239	-
583707	+
609372	-
610730	+
667257	+
667258	-
668014	+
676258	-
722700	+
746592	+
772009	-
814315	-
814316	+
816243	-
819007	+
826222	+
911704	-
923185	+
943198	-
948636	+
955389	-
992217	-
994724	+
1002995	+
1032891	-
1032967	+
1032968	-
1035153	-
1046861	+
1057602	+
1060378	-
1060559	+
1060560	-
1062907	+
1094345	-
1105566	-
1126709	+
1126710	-
1163482	-
1177878	+
1209684	-
1209685	+
1210642	+
1210993	+
1216842	+
1222810	-
1223280	-
1233689	-
1243520	+
1247929	-
1265306	+
1265307	-
1290743	+
1302688	-
1302689	+
1334009	-
1338868	-
1340355	+
1363173	-
1363294	-
1395369	-
1408846	-
1425613	+
1426283	-
1443040	+
1447307	-
1447559	+
1452600	-
1452601	+
1472276	-
1473010	+
1473412	+
1482973	-
1487154	-
1494713	-
1495110	-
1495113	-
1498455	-
1503829	-
1526868	-
1536287	+
1570621	+
1586930	+
1587935	-
1596082	-
1598298	+
1601267	+
1604858	-
1619299	+
1633327	-
1643225	-
1679264	-
1682748	-
1704594	+
1719591	-
1744388	+
1749692	+
1749693	-
1749854	+
1771718	+
1791925	+
1844220	+
1852166	+
1855333	+
1863758	-
1883701	+
1884140	+
1898826	-
1923720	+
1926271	+
1926537	+
1960710	+
1973779	+
1989990	-
1989991	+
2019493	-
2025420	-
2044815	+
2052266	+
2072437	+
2084746	+
2100301	+
2127938	+
2136474	+
2140184	-
2143310	+
2154031	+
2154032	-
2159792	-
2181603	+
2187003	-
2191133	+
2234785	-
2249284	-
2249285	+
2264264	+
2267444	+
2286958	+
2311712	+
2356491	-
2400663	-
2431176	-
2479804	-
2484135	-
2491205	+
2491206	-
2508500	-
2508724	-
2508725	+
2516853	+
2517420	+
2517823	-
2517824	+
2522587	+
2529740	+
2530287	-
2555523	+
2557932	-
2559982	+
2565822	+
2627582	-
2642512	-
2645338	+
2645456	+
2646394	+
2686210	-
2689136	+
2695925	+
2700638	-
2710033	+
2710720	+
2720103	+
2720690	-
2720691	+
2749506	-
2749507	+
2776477	-
2800945	-
2830948	+
2904830	+
2904831	-
2926796	-
2931461	+
2936801	-
2936802	+
2945341	+
2952001	-
2955165	+
2966694	-
2966930	-
2978248	-
3019083	-
3080795	-
3080796	+
3082951	+
3105491	-
3105493	+
3105494	-
3123712	+
3218753	-
3240323	-
3246710	+
3253919	+
3273862	+
3331625	-
3337565	-
3348938	+
3348939	-
3632557	-
3713345	-
3713346	+
3735433	+
3776822	-
3960419	-
3962091	-
3976419	+
4023874	-
4057000	+
4057001	-
4069755	+
4107995	+
4143161	+
4150457	-
4177377	-
4189497	+
4198273	+
4203724	-
4204409	-
4204410	+
4212804	-
4237841	-
4237842	+
4266220	-
4286545	+
4301485	+
4309412	+
4311831	-
4311832	+
4318131	-
4318435	+
4449225	-
4670011	-
4671418	-
4761033	+
4856607	-
4859853	-
4863396	-
4869876	+
4869932	+
4877815	+
4923314	-
4923315	+
4923506	-
4923507	+
4923542	+
4928159	+
4997421	+
5001028	+
5002537	+
5052880	-
5125240	-
5125241	+
5166433	-
5179805	+
5179806	-
5179912	+
5214351	-
5269423	-
5279989	+
5279990	-
5337587	-
5337588	+
5339209	-
5339212	+
5342373	+
5344990	-
5350386	-
5354931	+
5401789	-
5415624	+
5452384	+
5452385	-
5452595	-
5458473	-
5465298	-
5472023	-
5490492	-
5490493	+
5497221	+
5510479	+
5522002	+
5526689	-
5526690	+
5527847	+
5530169	+
5530170	-
5534416	+
5534417	-
5566089	+
5593147	+
5598673	-
5598674	+
5603373	+
5603374	-
5631700	+
5652366	-
5655043	-
5717820	-
5718093	+
5741602	+
5741768	-
5743440	-
5743441	+
5744276	-
5744277	+
5821317	-
5821318	+
5867582	-
5867583	+
5880497	+
5908846	+
6011940	+
6048499	+
6199982	+
6199983	-
6362787	-
6362788	+
6388739	-
6388740	+
6441841	+
6441842	-
6443730	-
6540468	-
6550195	-
6570898	-
6572582	+
6596027	+
6614318	-
6629567	+
6629568	-
6654884	+
6667809	+
6684841	+
6705271	+
6719795	+
6757947	+
6792096	-
6895584	-
6897522	-
6960602	+
6960603	-
6966616	+
6968388	+
6970555	-
6970556	+
6977267	-
6978127	-
7134137	+
7143181	+
7143182	-
7171236	-
7173450	+
7272050	-
7272051	+
7365574	+
7370845	+
7384444	-
7464209	+
7654302	+
7776570	+
7930013	+
8132672	-
8214645	-
8230168	-
8250970	-
8257285	-
8257286	+
8317200	+
8335879	-
8335880	+
8405310	-
8405311	+
8458469	+
8458470	-
8473680	-
8476703	+
8476704	-
8481596	-
8763921	-
8763922	+
8839042	+
8858120	-
8863310	-
10087981	+
10087982	-
10168573	-
10452232	-
10720800	-
10748270	+
11162169	-
11162190	+
11251893	-
11251894	+
11371527	-
11371528	+
11381135	-
11383634	-
11383635	+
11410947	+
11413352	+
11467480	+
11467481	-
11580094	+
11751589	+
11788703	+
11788704	-
11859767	+
11875069	+
11875070	-
11957817	+
11957818	-
12362102	-
12529921	-
12529922	+
12534432	-
12536616	-
12536617	+
12564604	+
12601949	-
12663702	-
12678664	+
12678665	-
12714659	-
12721974	-
12950925	-
13072319	-
13155137	-
13177970	+
13218829	-
13218830	+
13271019	+
13302756	-
13316811	-
13316813	+
13316814	-
13319659	+
13319660	-
13322176	+
13322177	-
13349357	+
13349358	-
13451465	-
13564907	+
13564908	-
13617406	+
13696863	-
13765422	-
13782549	-
13889868	-
13903146	+
13904449	+
13999808	+
14030988	+
14030989	-
14115259	-
14172180	+
14345055	-
14370335	-
14497639	-
14497640	+
14665038	+
14677803	-
14710677	+
14721185	-
14721186	+
14731433	-
14731434	+
14738014	+
14738015	-
14757524	+
14998380	-
15214867	+
15239282	+
15331518	-
15344808	+
15365843	+
15365844	-
15543711	-
15595082	-
15595083	+
15758004	+
15760701	+
15899958	+
16117874	+
16117875	-
16138396	-
16471936	+
16538460	+
16539509	-
16549697	-
16567783	-
16604689	-
16604690	+
16623152	-
16643861	+
16735444	+
16739349	-
16840884	+
16840885	-
16958105	-
16958106	+
16966082	+
17022425	+
17048839	+
17198073	-
17246625	-
17341294	+
17409023	-
17570821	-
17720680	+
17720681	-
17746550	+
17754599	+
17809647	+
17945778	+
17945779	-
17980370	+
18025691	-
18087435	-
18102861	+
18104060	+
18191245	-
18255252	+
18255253	-
18316243	-
18385462	-
18385463	+
18392120	+
18393449	-
18395957	+
18610692	-
18630558	+
18646495	-
18733208	+
18733209	-
18871506	-
18913470	+
18930885	+
18946706	+
18946707	-
19158101	+
19183608	+
19661586	-
19705229	+
19748774	+
19753481	+
19753482	-
19787558	+
19794325	-
19815406	-
19960514	-
19960515	+
20212549	-
20237625	-
20257165	-
20442437	-
20554487	-
20555684	-
20555685	+
20558844	-
20558845	+
20579017	+
20579018	-
20638338	-
20638339	+
20702781	+
20871265	-
20871266	+
21104384	-
21165105	+
21165106	-
21214846	+
21293863	-
21296085	+
21368452	+
21565821	-
21565822	+
21756868	-
21807071	-
22041205	-
22134366	+
22143507	+
22143508	-
22149501	-
22149502	+
22150074	+
22171872	+
22198013	-
22372397	+
22372398	-
22404676	+
22528666	-
22528667	+
22541166	-
22563710	+
22563711	-
22589924	+
22599631	+
22599684	+
22627954	+
22754169	+
22754780	+
22822421	-
22862516	+
22862517	-
23062158	+
23095395	-
23095396	+
23262197	-
23301645	+
23301646	-
23312847	+
23312848	-
23397415	+
23470101	+
23470102	-
23502642	-
23508534	+
23586695	+
23586786	-
23586788	+
23586789	-
23736763	+
23903004	+
23903005	-
23913571	+
23942471	+
24194336	-
24274156	-
24274157	+
24294484	+
24330056	+
24421719	-
24421720	+
24441793	-
24451321	+
24705463	-
24705464	+
24740474	-
24762745	-
24763454	+
24827878	+
24827879	-
24852134	+
24852135	-
24860001	+
24860002	-
24934658	-
25019229	-
25022757	+
25100255	-
25109767	-
25109768	+
25138213	-
25138214	+
25199804	-
25199805	+
25220083	-
25220084	+
25256572	-
25256573	+
25295691	-
25313752	-
25336334	-
25353895	-
25357880	-
25393654	-
25429314	-
25429315	+
25431068	+
25514435	-
25541599	-
25571585	+
25591034	+
25601183	-
25605654	-
25605655	+
25605698	-
25605699	+
25608681	-
25608682	+
25712323	-
25712324	+
25724755	-
25829277	+
25862521	-
25880514	+
25883281	+
25891405	-
25891406	+
25894346	+
25918015	+
25932623	+
25932624	-
25935144	-
25935145	+
25947000	-
26035952	+
26035953	-
26101479	-
26130747	+
26169036	+
26233656	-
26392803	+
26404915	-
26404916	+
26408348	+
26409335	+
26416801	+
26416802	-
26459100	+
26534567	+
26540567	-
26540568	+
26547468	+
26602635	-
26602636	+
26625178	+
26721610	+
26721611	-
26726160	+
26726161	-
26851262	-
26893591	+
26997820	-
27183531	-
27183532	+
27200753	-
27200754	+
27201119	-
27206011	+
27219521	-
27219522	+
27261560	-
27283878	+
27412789	+
27455387	-
27508923	+
27527050	-
27616151	-
27616152	+
27644130	+
27645488	-
27645489	+
27645490	+
27729362	+
27762825	-
27824244	-
27919495	-
27961007	-
27968926	+
27978596	-
28060134	-
28084608	+
28084609	-
28118084	-
28118085	+
28133433	-
28133434	+
28136436	-
28136437	+
28153846	-
28182090	+
28312154	-
28312155	+
28338688	+
28338689	-
28402613	-
28403891	-
28411299	-
28419912	-
28429209	+
28429210	-
28540574	+
28547410	-
28549611	-
28663677	-
28666419	-
28666420	+
28893977	+
28919003	+
28961568	+
28962422	+
28962423	-
28966816	+
28966817	-
29030344	+
29101945	-
29142353	-
29142354	+
29229503	+
29385412	-
29385413	+
29448558	-
29448559	+
29492855	-
29526028	-
29649556	-
29649557	+
29675485	+
29788095	+
29788096	-
29846280	-
29846281	+
29848521	+
29917872	+
29921474	-
29940678	+
29964096	-
29970217	+
29986621	+
29993365	+
30012198	+
30030691	+
30059186	+
30059187	-
30062885	+
30114238	-
30204280	+
30266633	+
30391994	-
30452832	-
30489828	+
30549919	+
30602220	+
30602221	-
30634804	-
30715724	-
30718511	+
30722261	+
30722337	+
30727360	-
30727361	+
30735211	+
30766291	+
30773475	-
30774356	-
30780238	-
30780239	+
30789307	+
30794954	-
30823703	+
30823704	-
30840497	+
30876976	-
30879650	-
30927318	-
30928369	-
30942500	-
30945149	+
30947812	+
30948497	-
30948498	+
30954270	+
30976647	+
31004871	+
31017675	-
31023382	+
31023383	-
31057197	+
31059371	+
31087828	+
31099354	+
31116330	-
31118897	+
31118969	-
31140855	-
31162391	-
31162392	+
31168858	-
31168992	+
31174255	+
31174256	-
31215484	+
31291261	-
31349468	-
31375252	+
31406617	-
31483163	+
31483164	-
31515880	-
31528398	-
31528399	+
31535707	+
31603362	+
31603363	-
31673710	-
31688093	+
31732249	-
31735278	+
31735279	-
31776179	-
31784079	+
31784080	-
31822206	+
31853982	+
31868968	+
32012400	+
32079155	-
32177155	+
32204432	-
32250467	+
32301645	-
32301646	+
32313631	+
32333749	-
32382696	+
32397335	-
32467222	-
32467838	-
32519383	-
32519384	+
32530593	+
32530594	-
32628503	-
32648396	+
32649234	-
32679492	-
32731670	+
32731671	-
32805447	+
32805448	-
32825094	-
32825095	+
32868021	+
32886402	+
32886403	-
32887611	-
33090524	-
33149099	+
33196474	+
33225499	+
33225500	-
33283106	+
33374179	+
33383012	-
33405560	-
33463414	+
33558941	+
33560973	+
33570437	-
33594577	+
33714630	+
33756394	+
33756395	-
33785032	-
33797366	+
33797367	-
33817225	+
33876630	-
33876631	+
33890845	-
33919119	+
33925891	+
33935088	-
33945883	-
33951006	-
33963262	-
33963263	+
33972655	-
34012253	+
34094367	-
34127912	-
34131116	-
34131118	+
34131119	-
34173981	+
34182409	+
34182410	-
34198572	-
34249037	-
34283553	+
34289254	+
34360716	+
34360717	-
34470140	-
34552563	-
34715553	+
34715554	-
34717197	-
34802928	-
34915223	-
34940629	+
34940630	-
34966552	+
34967756	-
34967757	+
34976688	-
35095181	+
35095182	-
35113174	+
35113175	-
35230026	+
35230027	-
35367234	-
35367235	+
35464661	+
35493678	-
35548443	+
35560017	-
35567412	+
35577207	-
35577208	+
35591514	-
35633706	-
35633707	+
35640251	+
35664203	-
35664369	-
35664370	+
35675400	+
35798315	+
35839739	-
35841653	-
35889232	-
35946235	-
35946236	+
35956765	+
35956766	-
36015655	-
36015656	+
36024950	+
36061084	+
36061085	-
36136556	-
36171817	+
36290888	-
36331257	-
36331258	+
36352038	-
36352165	+
36358822	-
36358823	+
36465880	+
36480673	+
36480674	-
36573646	+
36573647	-
36601111	+
36622006	-
36664086	+
36676545	+
36692952	+
36710614	-
36834454	-
36834455	+
36981838	+
37007105	+
37007106	-
37026899	+
37052231	-
37096970	+
37141899	+
37147564	-
37221773	-
37238641	-
37238642	+
37241363	-
37241364	+
37257516	-
37295144	-
37308647	-
37392658	-
37392659	+
37401980	-
37472970	+
37549833	-
37555923	+
37599869	-
37599870	+
37765672	-
37893292	-
37941027	+
37956847	-
38006526	+
38145667	+
38145668	-
38262272	-
38262273	+
38272670	+
38340012	-
38362656	+
38375373	-
38375374	+
38385357	-
38385358	+
38389682	-
38389683	+
38394048	-
38394049	+
38398836	-
38398837	+
38403192	-
38403193	+
38407915	-
38407916	+
38414204	-
38423175	-
38423176	+
38433128	-
38433129	+
38438496	+
38438497	-
38451223	-
38473723	+
38787750	-
38787751	+
38788127	-
38836698	+
38836699	-
38868426	+
38905917	+
38949665	+
38949666	-
38972343	+
38972344	-
39042440	-
39114989	+
39344468	+
39349405	+
39367373	-
39438753	-
39442196	-
39493530	+
39493531	-
39539844	+
39559690	-
39559691	+
39620188	+
39620189	-
39785957	-
39785958	+
39837749	-
39850087	+
39936116	+
40092263	-
40092264	+
40098781	+
40174539	-
40174540	+
40272317	+
40272318	-
40368192	-
40369339	+
40369340	-
40408786	+
40408787	-
40546950	+
40546951	-
40644615	-
40665710	-
40737889	+
40801612	+
40803624	+
40817627	-
40841245	+
40905369	+
41042825	+
41042826	-
41085302	+
41085303	-
41169867	+
41223482	-
41277504	-
41355548	+
41355549	-
41367949	-
41444942	+
41468611	+
41478703	-
41528324	-
41652624	+
41732901	+
41736209	-
41736210	+
41771966	-
41771967	+
41869061	+
41909490	+
41922919	+
41932134	-
41980531	+
41980532	-
42016884	+
42016885	-
42054415	+
42057036	+
42065418	-
42065419	+
42127008	-
42138072	+
42176991	-
42212608	-
42512037	+
42712260	+
42722174	-
42768778	+
42807786	-
42812368	+
42871437	-
42871438	+
42925955	-
42981032	+
42981033	-
42983844	+
43095936	-
43118917	-
43186638	+
43279183	-
43301044	-
43301045	+
43435211	-
43461890	+
43498066	-
43498067	+
43507629	+
43521746	+
43683607	-
43724922	-
43739748	-
43739749	+
43760996	-
43823976	-
43832495	-
43878623	-
43878624	+
43878692	-
43944857	+
43966401	-
43978628	-
43994306	-
43994307	+
44023528	+
44025654	+
44025655	-
44092741	-
44119092	-
44130350	+
44168152	+
44193330	+
44240636	-
44250961	-
44254031	+
44261074	+
44261207	-
44280742	+
44280743	-
44284070	+
44288872	-
44294996	-
44296439	-
44296440	+
44296833	-
44297074	-
44324765	+
44326705	+
44415164	+
44430389	-
44439309	+
44441174	+
44465961	-
44471116	+
44471117	-
44517117	-
44553809	-
44559324	-
44581831	-
44598584	-
44598585	+
44604394	+
44640901	-
44678333	+
44710130	-
44742055	+
44748786	-
44804642	+
44854746	-
44961877	-
44961878	+
44999928	+
45186553	-
45187773	+
45193030	+
45194377	+
45217967	-
45230758	-
45281178	-
45299794	-
45299795	+
45431027	-
45431028	+
45431817	-
45493772	+
45618073	+
45620374	+
45622278	-
45624091	-
45628877	-
45628878	+
45667489	+
45703067	+
45703068	-
45721879	+
45847537	-
45847796	-
45849452	-
45850935	-
45852293	-
45894056	-
45894057	+
45905886	-
45911898	+
45930876	+
45930877	-
45931202	+
45957353	+
45957354	-
45961946	+
45961947	-
46031179	-
46230970	+
46392145	-
46394310	+
46400578	+
46650588	+
46816561	+
46936545	-
46989017	+
47079559	-
47128030	-
47128587	-
47128588	+
47139452	+
47140603	-
47218294	-
47219987	-
47230525	+
47294189	-
47294190	+
47306004	+
47322289	-
47322569	-
47337792	+
47340332	+
47340826	-
47340828	+
47369651	+
47377344	-
47425178	+
47472430	-
47479668	+
47480345	-
47492934	+
47515059	+
