85466	-
85467	+
176245	+
176246	-
254640	+
316743	-
316744	+
324391	-
347878	+
347879	-
351076	+
366757	+
373658	+
378710	-
378711	+
407422	+
407423	-
504969	-
531773	+
547097	-
547098	+
559876	-
579529	-
582096	+
582097	-
605892	-
613809	+
696887	-
720263	-
744226	-
747184	-
754363	-
757723	-
806741	-
806742	+
826760	-
906203	+
950330	+
1006480	+
1009271	-
1009272	+
1018297	+
1042680	+
1101119	+
1101120	-
1211476	+
1429977	+
1460318	+
1541520	-
1601784	+
1620093	-
1620094	+
1732867	-
1798074	-
1826266	-
1837647	-
1837648	+
1878140	-
1878141	+
1994401	-
2017954	+
2037588	+
2087883	-
2121478	+
2131561	+
2144764	+
2179744	-
2230537	+
2336263	+
2336264	-
2426413	-
2589792	+
2724275	+
2724276	-
2857776	+
2857777	-
2880353	-
2918201	-
2958465	-
2958466	+
3008260	+
3206029	-
3240857	+
3240858	-
3295432	-
3331998	+
3467767	+
3513461	-
3513462	+
3982184	+
4035638	-
4048650	+
4225952	+
4228785	-
4228786	+
4297464	+
4315785	+
4315786	-
4324201	-
4327676	+
4327677	-
4329427	+
4339503	-
4339504	+
4366910	-
4366911	+
4374647	+
4375539	-
4382877	+
4423021	+
4454697	-
4454698	+
4521415	-
4549277	-
4549278	+
4564468	+
4640220	-
4662233	+
4662234	-
4740002	-
4741778	-
4750213	-
4759503	+
4759504	-
4762715	+
4762716	-
4835833	+
4886791	+
4924358	-
4924408	-
4924409	+
4985267	+
4988091	-
4988092	+
5186605	+
5186606	-
5302535	-
5304343	+
5321224	-
5339509	+
5395202	+
5397179	-
5425220	-
5425221	+
5590208	-
5590209	+
5600673	-
5600674	+
5614303	+
5616180	-
5715287	-
5773775	-
5799410	+
5833108	+
5886279	+
5896495	+
5899491	-
5985894	-
6008293	+
6054686	-
6054687	+
6055391	+
6074997	-
6074999	+
6111399	+
6197499	+
6306147	-
6354283	+
6354284	-
6359498	-
6359499	+
6413976	+
6431810	+
6565330	+
6568320	-
6568321	+
6585316	+
6585317	-
6667851	-
6827534	+
6907961	+
6962077	+
7038585	+
7052767	+
7145183	+
7186255	+
7273756	+
7342402	+
7342403	-
7448557	+
7448558	-
7536523	-
7536524	+
7570304	+
7570305	-
7657995	-
7657996	+
7657997	+
7657998	-
7673465	+
7827767	+
7827946	+
8207415	-
8232167	-
8263423	+
8351650	-
8366727	+
8366728	-
8481625	-
8489367	-
8681072	-
8692426	+
8733450	-
8934320	+
9003379	-
9042687	-
9042688	+
9225998	-
9349482	+
9353064	-
9455140	-
9499753	-
9499754	+
9513714	+
9606688	+
9791844	-
9869904	+
9912636	-
9912637	+
9920610	-
9942978	-
9942979	+
10026618	-
10060508	+
10060509	-
10213228	+
10232549	+
10232550	-
10275175	+
10277052	-
10277054	+
10277055	-
10366365	+
10433305	-
10602146	-
10602147	+
10829468	+
11319640	-
11319641	+
11350134	-
11575150	+
12205538	+
12388935	-
12455752	-
12455753	+
12465097	-
12465098	+
12554829	+
12593296	-
12640207	-
12717026	+
12717027	-
12719628	+
12723844	+
12723845	-
12759350	+
12776466	-
12922395	+
13044657	-
13088924	-
13088925	+
13202376	+
13213533	+
13227415	+
13279426	-
13287037	+
13351957	+
13351958	-
13375511	+
13378703	+
13427708	+
13427709	-
13447078	+
13447079	-
13569757	+
13689182	-
13689183	+
13745447	+
13750826	-
13976784	-
14016912	+
14071670	-
14093844	+
14123909	-
14353644	-
14353645	+
14400774	-
14428948	-
14428949	+
14434076	-
14501963	-
14505453	+
14516221	+
14564208	-
14596556	-
14647259	+
14768698	-
14768699	+
14846948	-
14846949	+
14863551	+
14910314	-
14996820	+
15041562	-
15143101	-
15143102	+
15208443	+
15211639	+
15277980	+
15277981	-
15311811	-
15333162	-
15415341	+
15552224	+
15606834	-
15606835	+
15622783	-
15642533	-
15824497	-
15837261	+
15837262	-
15873754	+
15958828	-
16033016	+
16133955	-
16133956	+
16145300	-
16152194	-
16154754	-
16161623	-
16192347	+
16192348	-
16214858	-
16230633	+
16266820	+
16266821	-
16373066	+
16386886	+
16575670	+
16602204	+
16609947	-
16771230	-
16792643	+
16812561	+
16824960	-
16916401	-
17063729	+
17063730	-
17116522	+
17116523	-
17219447	+
17219448	-
17402500	-
17463043	-
17463044	+
17521652	+
17521653	-
17523097	+
17529034	+
17531837	+
17717947	+
17745717	+
17794397	+
17794398	-
17802427	-
17802428	+
17811178	+
17811179	-
17815911	+
17838124	-
17838125	+
17921797	-
17939317	-
17939318	+
18014981	+
18208340	-
18213422	-
18213423	+
18237984	-
18255244	+
18255245	-
18371429	+
18396290	-
18396291	+
18405405	+
18442801	-
18442802	+
18703274	-
18791267	-
18791268	+
18830575	-
18850391	-
18850392	+
18863040	-
18910981	-
19013358	-
19029032	-
19029033	+
19049162	+
19085491	+
19085492	-
19174434	-
19174435	+
19290396	+
19397093	-
19457240	+
19457598	-
19464839	+
19470946	-
19471981	+
19471982	-
19480114	-
19493265	+
19495844	-
19495845	+
19517729	+
19531407	-
19732197	-
19879650	+
19879651	-
19926162	+
19926163	-
