29279	+
29280	-
228133	+
228134	-
385837	+
623175	+
627468	-
628052	+
628229	+
655749	+
664919	-
668168	-
668169	+
669171	-
673633	-
677932	+
677933	-
682651	+
694959	-
707611	-
717934	+
719833	+
726459	+
736585	+
736586	-
748005	-
784070	-
787599	-
812484	+
866592	+
869809	+
870711	+
870712	-
874207	-
874677	-
874678	+
876446	-
883761	-
885241	+
885740	-
885741	+
887354	+
899695	-
920509	+
926705	+
945304	-
955990	+
968139	+
981218	-
998709	+
1003523	+
1003524	-
1009185	-
1011608	+
1023942	-
1026444	+
1044817	+
1070305	-
1124529	+
1124530	-
1185536	+
1227883	-
1236214	+
1237368	-
1237369	+
1240039	+
1240138	-
1312535	+
1312536	-
1322357	+
1322358	-
1345812	-
1345813	+
1348157	-
1348158	+
1350170	+
1350171	-
1353604	-
1361793	-
1390997	-
1400261	-
1405972	-
1413708	+
1481426	+
1502183	+
1502184	-
1515068	-
1515069	+
1535301	+
1550746	-
1560785	-
1574259	+
1577342	+
1580395	-
1581005	-
1581006	+
1584979	-
1585065	+
1612712	-
1613524	+
1619978	-
1621102	+
1631030	-
1631955	-
1649217	+
1658569	+
1663028	-
1714895	-
1724693	-
1728019	+
1728146	-
1728147	+
1743889	-
1748123	+
1748124	-
1749662	-
1750552	+
1750553	-
1761646	-
1770962	+
1781798	-
1784252	-
1789250	-
1789667	+
1794977	-
1811820	-
1811821	+
1812148	-
1812149	+
1817115	-
1817120	+
1827685	-
1844250	-
1852963	+
1857918	-
1858551	-
1897587	-
1909075	-
1954182	+
1994419	-
1994420	+
1994422	-
1994423	+
2010965	-
2010966	+
2043522	-
2064744	-
2064745	+
2070996	-
2073414	+
2086144	+
2098316	-
2140946	+
2260293	+
2261114	+
2271021	-
2282453	+
2290032	+
2291230	-
2336127	-
2355565	+
2356090	-
2360245	+
2377135	-
2401656	+
2403406	-
2403407	+
2415263	+
2418821	+
2420634	+
2443531	-
2443532	+
2443628	+
2443629	-
2463280	-
2465472	-
2466677	-
2501980	-
2510119	-
2510207	+
2537267	+
2540508	+
2593215	+
2632173	-
2660109	-
2675073	+
2766000	+
2798481	+
2798537	+
2831153	+
2866431	-
2911597	-
2929670	+
2950823	+
2950824	-
3027717	-
3029834	-
3075265	-
3075388	-
3103609	+
3108501	+
3108502	-
3147384	+
3195724	+
3195725	-
3200622	+
3216580	+
3220577	+
3246741	-
3248466	-
3252538	-
3319873	-
3320464	+
3342705	-
3374877	+
3374878	-
3376818	+
3413001	+
3424759	-
3438594	+
3439800	+
3445364	-
3445365	+
3445992	+
3468202	-
3482411	-
3484582	-
3488717	+
3493674	+
3516700	-
3516701	+
3524696	+
3528289	-
3528290	+
3537399	+
3564192	+
3571291	+
3664308	+
3677194	-
3678100	-
3701472	+
3729980	-
3738042	-
3749431	+
3753481	-
3782042	+
3794723	+
3794724	-
3830762	+
3832137	-
3832138	+
3832517	+
3832996	-
3835380	-
3852865	-
3859929	-
3882501	-
3951837	-
4082356	-
4109388	-
4109389	+
4145650	-
4147576	-
4184781	-
4184782	+
4200435	-
4250415	+
4311387	-
4380379	+
4388244	-
4388245	+
4410563	-
4482475	+
4482476	-
4488933	-
4490298	+
4490299	-
4535037	+
4633552	+
4671079	-
4680141	+
4680142	-
4696042	-
4711454	-
4757455	-
