21124	+
38589	+
42074	+
59870	+
59871	-
115136	+
115137	-
215923	+
258369	+
283113	+
346377	-
346378	+
348025	-
387701	-
387702	+
396733	-
407956	-
429552	+
429553	-
452128	-
503522	-
550578	+
550579	-
631395	+
644316	-
667916	-
687091	-
702287	+
702288	-
718206	-
760484	+
810960	-
812150	+
817094	+
855850	+
876018	-
896979	-
896980	+
918557	-
969546	-
992008	+
995853	-
995854	+
1112871	+
1112872	-
1145250	-
1149917	+
1155282	+
1202774	-
1268452	+
1273521	+
1273522	-
1289963	-
1313853	+
1327014	-
1331798	-
1443231	-
1443233	+
1471333	-
1479005	+
1485005	+
1500560	-
1508026	-
1539952	+
1540328	-
1644121	-
1683784	+
1694014	+
1766554	+
1785900	+
1840715	+
1878992	-
1933520	+
1948693	+
1959529	+
1972116	+
1972368	-
1972369	+
1978905	-
1978906	+
1995390	+
2027774	-
2027775	+
2034634	+
2101790	+
2186208	+
2186209	-
2187680	+
2187681	-
2214798	-
2216281	+
2221968	+
2222530	-
2230581	-
2230582	+
2241532	+
2241533	-
2246542	+
2308459	-
2308460	+
2309083	-
2336770	-
2336771	+
2338251	-
2338252	+
2351524	+
2361891	+
2390892	-
2469307	-
2522690	+
2525806	+
2525807	-
2537669	-
2537670	+
2672190	-
2672191	+
2715635	-
2732457	+
2786894	+
2854532	-
2867951	-
3125434	+
3142279	+
3230432	+
3250052	-
3276892	+
3330388	+
3335679	-
3394161	-
3438998	+
3442642	-
3442643	+
3503250	-
3555119	-
3596226	-
3635693	+
3636115	-
3725887	-
3811499	-
3873802	+
3897073	+
3965295	-
3970079	-
4022733	+
4092228	+
4138639	+
4244690	-
4244691	+
4272394	+
4288700	-
4291040	-
4351327	+
4355549	-
4382128	-
4382129	+
4399585	+
4481955	+
4520011	-
4549648	-
4689125	+
4691555	+
4695496	+
4733048	-
4733049	+
4854701	-
4854702	+
4920039	+
5169154	-
5199076	+
5437007	+
5543674	+
5591183	+
5859041	+
5918506	-
5934430	-
5934431	+
5986527	+
5997651	-
5997652	+
6045065	-
6132635	-
6140735	-
6158412	-
6185536	+
6188966	-
6232220	+
6281598	+
6281599	-
6282807	+
6286831	+
6407734	+
6429921	-
6540139	-
6631293	-
6637295	-
6637296	+
6658420	-
6658421	+
6672969	+
6673922	+
6673923	-
6682877	-
6687795	-
6697844	-
6698328	+
6698329	-
6715827	+
6715828	-
6721478	+
6735168	-
6748089	+
6748090	-
6776991	-
6776992	+
6792491	+
6792492	-
6807253	+
6807254	-
6815797	+
6815798	-
6846179	+
6865282	+
6884446	+
6884447	-
6893447	+
6893448	-
6921197	+
6925841	+
6949445	+
6949446	-
6977252	+
7052213	-
7066938	+
7079615	-
7079616	+
7085759	-
7085760	+
7112166	+
7115524	-
7123146	-
7127411	+
7130768	-
7135033	+
7138390	-
7142655	+
7146012	-
7150277	+
7153634	-
7161757	-
7176906	+
7208162	-
7208163	+
7212904	-
7212917	+
7255495	-
7255496	+
7281966	-
7281967	+
7299406	-
7325675	-
7327320	-
7379068	+
7379069	-
7384962	+
7394480	+
7408469	+
7416117	+
7423767	+
7431411	+
7439060	+
7468813	+
7468814	-
7525522	+
7538211	-
7538212	+
7538411	+
7538412	-
7544329	-
7544330	+
7570706	+
7574063	-
7578328	+
7581711	-
7589359	-
7597007	-
7604654	-
7612302	-
7619950	-
7627597	-
7641587	-
7651077	-
7656971	-
7656972	+
7699256	+
7700903	+
7727171	+
7744611	+
7744612	-
7771126	+
7771127	-
7786193	+
7812476	-
7812489	+
7812490	-
7817244	+
7817245	-
7848482	-
7863634	+
7871758	+
7879404	+
7887052	+
7916800	+
7916801	-
7922942	+
7922943	-
7935604	-
7950323	+
8091421	+
8095689	-
8105497	+
8105498	-
8130882	+
8174671	+
8188367	-
8241284	+
8326094	-
8374944	+
8528233	+
8528234	-
8594592	-
8608394	+
8608395	-
8637304	+
8637336	+
8637337	-
8686462	-
8724924	-
8783603	+
8831781	+
8847014	-
8847015	+
8923404	+
8923405	-
8982262	+
9118420	+
9118421	-
9176382	-
9183667	-
9203840	-
9226671	+
9226672	-
9557053	+
9618199	+
9687117	-
9687118	+
9721268	+
9755528	+
9815522	+
9815523	-
9855586	-
10007037	+
10032378	-
10153644	+
10190399	-
10193690	-
10218294	-
10237140	+
10252274	+
10252275	-
10275428	+
10275429	-
10282849	-
10282850	+
10282929	+
10332039	-
10332040	+
10404105	-
10404552	+
10405747	+
10407945	-
10427295	+
10435490	-
10444991	+
10444992	-
10447800	+
10447801	-
10450405	-
10459101	-
10489565	+
10502032	-
10552951	-
10566690	-
10586287	-
10590171	+
10629174	-
10648205	+
10656418	-
10656419	+
10683014	-
10683015	+
10696558	-
10696559	+
10708114	-
10784263	-
10784288	-
10786111	+
10786112	-
10786184	-
10807626	+
10807627	-
10834840	-
10894519	-
10911715	-
10913562	-
10913563	+
10926858	+
10927148	+
10948584	+
10948585	-
10962905	-
10966022	+
11089481	-
11089672	-
11104573	+
11104574	-
11137191	-
11137192	+
11143308	+
11267087	+
11269165	+
11269166	-
11278820	-
11286968	-
11308559	-
11311955	+
11311956	-
11316481	-
11325258	-
11361342	-
11365911	+
11365912	-
11422224	+
11424775	+
11424776	-
11483328	+
11509276	+
11509277	-
11516455	-
11516846	+
11565473	-
11565474	+
11574433	+
11578644	-
11594065	-
11594066	+
11600941	+
11604016	-
11604017	+
11612735	+
11627107	-
11691964	-
11706785	+
11706786	-
11723922	+
11730150	+
11743561	-
11759928	+
11771131	-
11793747	-
11801332	-
11801333	+
11815882	-
11815883	+
11816563	-
11816564	+
11816565	+
11828185	-
11872721	-
11872722	+
11973230	-
11973243	+
11973244	-
11977985	+
11977986	-
12008946	-
12024053	+
12025063	-
12032164	+
12036338	+
12038112	+
12046249	-
12219467	-
12219480	+
12219481	-
12224235	+
12224236	-
12236988	-
12236989	+
12251267	-
12266374	+
12267382	-
12274483	+
12278659	+
12282594	-
12282595	+
12282632	-
12288527	-
12404486	-
12431789	-
12446432	+
12459045	-
12459046	+
12465181	-
12465182	+
12489894	-
12504585	+
12523167	-
12523168	+
12570401	-
12671796	+
12682813	+
12690092	-
12698346	-
12698347	+
12716545	+
12723807	-
12724526	+
12724527	-
12809407	-
12891575	-
12899998	+
12899999	-
12958320	+
13176815	-
13235384	+
13450234	+
13515334	-
13516984	-
13516985	+
13519885	-
13519886	+
13585374	+
13585375	-
13603891	+
13603892	-
13728578	-
13741288	-
14079571	-
14389050	+
14528768	-
14539831	+
14586289	+
14656968	-
14717845	-
14837616	-
15235962	-
15431438	+
15501793	-
15808189	-
15971326	-
15978268	-
15978269	+
16246644	+
16558865	+
16622064	-
16637458	-
16645639	-
16665042	-
16857543	-
16870588	+
16870589	-
16975545	-
16975546	+
17010071	-
17010072	+
17179744	+
17191645	+
17191646	-
17249457	+
17356948	-
17356972	-
17417592	+
17434550	+
17434959	-
17435677	-
17435678	+
17454323	+
17460283	+
17460284	-
17557236	-
17581968	+
17581969	-
17658780	+
17772501	+
17777057	-
17839803	-
17999407	-
18001374	-
18055745	-
18055746	+
18190153	+
18245035	-
18422594	-
18534721	+
18537951	-
18542826	-
18548011	+
18560671	+
18646395	-
18656533	-
18656534	+
18671817	+
18671818	-
18707181	+
18726069	-
18769888	+
18769889	-
18872012	-
18910826	-
18925081	+
19094896	+
19125313	-
19125314	+
19127804	+
19128841	+
19152853	+
19176992	-
19266085	+
19367173	-
19426969	-
19607916	+
19614443	+
19670981	+
19670982	-
19727986	+
19727987	-
19753194	-
19971562	-
19971563	+
19981419	-
19987581	+
19991372	-
19991373	+
20028880	-
20042516	+
20042517	-
20081426	+
20083293	+
