21695046	21695258
110319543	110319763
154452394	154452599
244436374	244436611
94279616	94279828
66719095	66719316
160162963	160163168
108668212	108668433
205626742	205626958
93324500	93324746
182365906	182366137
23871276	23871505
111002957	111003152
159130851	159131073
156195288	156195491
67966193	67966405
28184638	28184846
212629290	212629492
227015822	227016050
32429769	32429978
66153440	66153640
23963979	23964197
40439245	40439454
145059050	145059248
42039848	42040080
181111691	181111898
155959238	155959438
111326018	111326208
186451896	186452113
165883481	165883702
9349155	9349354
225662706	225662949
46502804	46503012
93459737	93459944
94095117	94095332
249101403	249101612
182931705	182931934
28535457	28535659
13992258	13992475
11097749	11097945
184774789	184775016
119910212	119910406
200457889	200458104
202540946	202541151
203307626	203307821
114889220	114889437
160576949	160577174
46645260	46645489
40804440	40804643
205225380	205225573
246166517	246166711
111765571	111765797
206982053	206982255
59205622	59205824
167657231	167657439
156415688	156415889
20820361	20820553
31252511	31252719
181159099	181159291
26928946	26929143
95271466	95271652
78580128	78580374
40385259	40385468
44229201	44229413
200772108	200772302
26648101	26648314
22290537	22290743
247650484	247650671
245206032	245206244
85219301	85219508
43539372	43539587
155057238	155057434
154642250	154642450
110527101	110527299
25015130	25015330
152898645	152898865
100925156	100925353
159861408	159861650
214502245	214502453
155908034	155908233
104057635	104057829
204415608	204415806
169681258	169681446
57297648	57297845
95509040	95509236
236135115	236135314
66912152	66912372
22458481	22458669
160696687	160696904
23866360	23866580
90270306	90270512
28417809	28418010
37920543	37920725
51655189	51655381
27115715	27115925
165687226	165687426
16067931	16068125
175124098	175124289
182753795	182753989
167411470	167411674
205294651	205294849
36653840	36654027
60225194	60225403
183885176	183885374
12268992	12269174
213168910	213169105
228318782	228318969
205454713	205454903
173400412	173400604
110316373	110316567
59118332	59118537
145421734	145421916
20244593	20244788
221376885	221377079
182570571	182570761
198740806	198741000
211828612	211828823
206234469	206234675
201012100	201012319
11702553	11702748
178971880	178972100
230446407	230446598
21581795	21581978
33833443	33833643
32254877	32255083
60165003	60165199
206907970	206908173
90452852	90453038
55276217	55276410
29208651	29208851
8374420	8374631
16514317	16514522
9927600	9927805
226163756	226163946
110088982	110089164
160398467	160398693
233926922	233927131
233530719	233530911
24525856	24526044
192475893	192476094
157459244	157459419
154518953	154519160
108072258	108072455
119829342	119829527
52362614	52362814
206718216	206718414
233576687	233576891
186955110	186955296
90228570	90228791
79962954	79963148
9170905	9171104
98516717	98516897
157060015	157060223
113258981	113259172
186181844	186182030
23425297	23425514
168572840	168573028
89823929	89824130
207155552	207155745
60747119	60747310
43693025	43693213
9551197	9551388
209866331	209866522
55462143	55462339
101904033	101904232
27989701	27989945
200479335	200479538
36886478	36886678
182751524	182751712
184951333	184951553
31274664	31274867
205628139	205628332
109104450	109104642
51762558	51762752
156100179	156100390
66708419	66708639
110855288	110855484
207672922	207673127
25428008	25428189
29529450	29529647
32986117	32986303
172714199	172714397
113683216	113683410
156647905	156648093
227669341	227669527
117117337	117117528
27932924	27933143
9687097	9687348
15599109	15599314
199212633	199212871
208002017	208002205
206663506	206663695
110750470	110750661
24717837	24718046
36565292	36565480
23511249	23511439
158968548	158968743
116681739	116681976
39564419	39564614
234634899	234635111
116314569	116314755
111308761	111308947
145457288	145457494
171971992	171972174
160738205	160738393
212185394	212185587
159181410	159181604
36240358	36240543
45825559	45825750
154851021	154851214
111173472	111173676
203242288	203242487
158094846	158095049
9844704	9844898
85575178	85575376
209801085	209801262
16382660	16382859
6403571	6403759
16947597	16947782
108324933	108325112
101754060	101754255
105323215	105323408
180148049	180148243
29203772	29203969
235247091	235247298
8621209	8621386
167237158	167237354
12184926	12185135
52468046	52468243
204958532	204958716
39052809	39053002
160346397	160346585
219559250	219559444
26324695	26324900
23303003	23303198
40071927	40072132
75155582	75155764
1837749	1837941
41078038	41078237
231493668	231493854
155034051	155034240
205561037	205561240
23823646	23823824
223885998	223886187
184044674	184044846
201762238	201762427
66424647	66424824
26431537	26431732
248850215	248850426
112024354	112024541
24243380	24243575
14286966	14287157
27371115	27371307
212244153	212244346
27429284	27429466
20478892	20479097
9935011	9935217
182112392	182112566
181448376	181448575
117598050	117598221
150022657	150022842
12679920	12680131
161708616	161708815
6306876	6307064
109055205	109055387
112050912	112051140
9256562	9256778
57050675	57050868
55137796	55137978
150141257	150141452
27935225	27935433
35916762	35916948
10398186	10398379
203236478	203236664
181135782	181135998
146966899	146967068
117027953	117028149
203309291	203309486
70953652	70953855
155140414	155140607
45958873	45959064
79083305	79083487
46035815	46036003
39568304	39568502
111038702	111038878
87597518	87597701
192549652	192549840
162583559	162583756
117279990	117280195
111876869	111877069
205242676	205242888
17563628	17563812
36615206	36615406
7727698	7727872
27721960	27722159
210757808	210757992
8978251	8978432
20427486	20427703
166879716	166879918
38148130	38148325
181906150	181906386
45480233	45480426
32029756	32029944
40609772	40609966
202470514	202470712
192446857	192447025
11898821	11899013
203671283	203671500
243488714	243488882
212838668	212838862
175288845	175289047
22743161	22743346
150533475	150533665
97432217	97432399
32129552	32129726
160070865	160071037
84899567	84899752
160804854	160805038
15455117	15455302
35063577	35063781
43388711	43388896
112933537	112933730
235677177	235677344
31181052	31181220
53151977	53152169
247553492	247553713
168409090	168409282
228800243	228800418
6464801	6464996
101823009	101823208
226821903	226822096
211871914	211872118
175121261	175121449
197838133	197838334
161179702	161179877
40004965	40005150
21521743	21521938
52762026	52762202
93425992	93426162
59012457	59012648
199521194	199521377
55606301	55606491
165562257	165562447
24077865	24078058
156115868	156116074
212464949	212465123
17452334	17452526
182564879	182565061
25174501	25174682
29360449	29360633
87299368	87299567
68027419	68027590
45766010	45766204
52000771	52000942
112312268	112312441
24528445	24528621
44471413	44471603
76374414	76374590
67461833	67462015
181053495	181053703
8731459	8731648
46993781	46993953
224888769	224888951
150227844	150228045
90580203	90580379
85238106	85238287
36808410	36808601
93487230	93487410
120156479	120156675
46813854	46814036
120491342	120491534
3641061	3641237
26137407	26137578
84397456	84397635
155035237	155035409
70975866	70976041
179675567	179675772
202284807	202284999
27204542	27204718
174998980	174999153
116260249	116260431
16335602	16335787
94801465	94801716
207251223	207251411
40498058	40498228
114447784	114447968
93770302	93770471
43994884	43995060
113346880	113347067
153545061	153545242
156352849	156353029
206310458	206310636
16570960	16571141
20848911	20849098
75237723	75237897
27627382	27627561
229393864	229394048
120154328	120154510
10488196	10488375
89920813	89920990
68582438	68582615
92392932	92393108
151809004	151809174
156060588	156060781
222628550	222628730
20301372	20301564
186574992	186575168
206757079	206757263
211496897	211497084
180485061	180485245
99645933	99646116
117041760	117041945
169317790	169317949
153483485	153483655
207152831	207153011
174231924	174232091
22747035	22747221
202433429	202433597
179836963	179837152
221651487	221651674
64734841	64735023
9515908	9516111
111158479	111158649
224701507	224701690
11779930	11780110
68585949	68586120
3827436	3827618
165894027	165894209
205888191	205888369
226312960	226313144
43379141	43379318
24477052	24477224
110074981	110075175
183624708	183624919
154532073	154532256
144918105	144918281
53859072	53859266
220906504	220906689
212541427	212541618
163379871	163380044
234622812	234622984
3481892	3482080
19239659	19239857
41733947	41734125
230303210	230303385
201528879	201529062
64157697	64157881
182054140	182054328
25176295	25176478
107973368	107973556
243912092	243912267
43703863	43704059
146714133	146714313
236267034	236267221
41315769	41315950
95699599	95699776
16359404	16359600
28844611	28844794
212650578	212650768
62317902	62318073
173389571	173389761
149934078	149934245
117360285	117360468
160651352	160651587
24098721	24098901
85410715	85410905
54326661	54326842
180502731	180502929
39724399	39724596
201451307	201451485
60413081	60413267
84588590	84588759
167569376	167569557
247134758	247134939
19908836	19908999
50834220	50834408
164756627	164756822
17036372	17036577
219834479	219834674
153541083	153541286
31192163	31192353
95267627	95267813
156426297	156426472
157475547	157475720
204472377	204472563
2126715	2126897
220392106	220392271
184191807	184191982
26221995	26222183
111323579	111323752
197893747	197893925
205680340	205680530
182415280	182415452
