12414	-
13176	-
15746	-
15798	+
17205	+
18666	+
26169	-
47365	-
73494	-
75477	-
85241	+
99879	+
102155	+
176248	-
178333	+
211456	-
215548	-
254643	-
255735	-
270974	-
279831	+
316738	+
316746	-
318331	-
319510	+
330121	-
334396	+
347880	-
347883	+
373652	+
377218	+
378705	+
394507	-
404503	-
407424	-
458042	-
468559	+
482117	+
482703	+
486930	+
495839	+
504060	-
504065	+
504426	-
505642	+
510982	-
516833	-
533474	+
535009	-
535009	-
547092	+
571925	-
582096	-
582098	-
582099	+
589442	+
605893	-
605896	+
610628	+
613811	-
613814	+
619587	-
621651	-
629243	+
650648	+
660459	+
682366	-
685988	-
688893	-
690873	-
720266	-
720941	+
737726	+
740674	-
742139	-
744221	+
744231	-
744231	-
744235	-
747186	-
747189	+
747429	-
761409	+
761458	+
764180	+
764192	+
792664	-
792670	+
806736	+
810680	+
824660	+
824660	+
832138	+
833614	+
840475	-
841706	-
850540	+
850541	-
858280	-
862792	-
873816	+
876195	+
877335	-
882161	-
900213	+
910394	+
915494	-
918103	+
924804	-
925162	+
935244	-
936354	+
943453	+
950333	+
953736	+
955256	-
966686	+
967528	+
972215	-
974921	+
975373	+
975645	+
980876	+
981775	+
986111	+
1000265	+
1003518	+
1003824	+
1006482	-
1009266	+
1009273	-
1009276	-
1017779	+
1017976	+
1018299	-
1018300	+
1026866	+
1035567	+
1035639	-
1048070	+
1050414	+
1050609	-
1053140	+
1053140	-
1072977	-
1077719	-
1096673	+
1099084	+
1101121	-
1101123	-
1102099	-
1102855	-
1113677	+
1159803	-
1172077	-
1179095	-
1211479	+
1211479	+
1211479	+
1217029	-
1243204	-
1248724	+
1264165	-
1264169	-
1264287	-
1282764	-
1283652	-
1285727	+
1287353	-
1287356	+
1287357	-
1308510	-
1321488	+
1324122	+
1352955	+
1361077	-
1363338	+
1404364	-
1410966	+
1418328	+
1420415	-
1434235	-
1444319	+
1460320	-
1460321	+
1495425	+
1507044	+
1510663	-
1510915	-
1540597	+
1541515	+
1549867	+
1600728	-
1610137	-
1620088	+
1630921	-
1639025	-
1639474	+
1650279	-
1652059	-
1670521	+
1680666	+
1705661	-
1709510	+
1721765	+
1725751	+
1732862	+
1740643	-
1743112	+
1799303	+
1826261	+
1837642	+
1837652	-
1838603	+
1845858	+
1846574	+
1870056	+
1870063	-
1870067	-
1876074	+
1878135	+
1879137	+
1920395	+
1953868	-
1966243	-
1976594	-
1978676	-
1994396	+
1994407	-
1995240	+
2015103	-
2017957	+
2021513	+
2037591	+
2063109	-
2064149	+
2072503	-
2075059	-
2087878	+
2087885	-
2094530	+
2121481	+
2123965	-
2128544	+
2131563	-
2141955	-
2141958	+
2144728	+
2156297	+
2174060	-
2181993	-
2181994	-
2193684	+
2193783	+
2228297	-
2230540	+
2240289	+
2240291	+
2241689	-
2258295	-
2271160	-
2287223	+
2287298	-
2299207	+
2299606	+
2306041	+
2328873	+
2336265	-
2336266	+
2336266	+
2337826	+
2352069	+
2353928	+
2358251	+
2381664	-
2386929	+
2418940	+
2467297	-
2506604	-
2539064	+
2539090	-
2546752	+
2552259	+
2574071	-
2574683	+
2589794	-
2600500	+
2600512	+
2618134	-
2622750	+
2624056	-
2628569	-
2630449	-
2632553	-
2633941	-
2642174	-
2644879	-
2645498	+
2648869	+
2655610	+
2655641	+
2683232	-
2687515	+
2702386	-
2724277	-
2805624	-
2825418	-
2831402	+
2838033	+
2846104	-
2854892	-
2857778	-
2857779	+
2857781	+
2866608	-
2869267	-
2876713	-
2880185	+
2880354	-
2882180	-
2918196	+
2924056	+
2947082	+
2957039	-
2958460	+
3008262	-
3008263	+
3019589	-
3033319	+
3036260	+
3045704	+
3069733	-
3077539	+
3097170	-
3125914	+
3125924	-
3136697	-
3171948	+
3175872	-
3181294	-
3195961	+
3206024	+
3227091	-
3234762	+
3240859	-
3240860	+
3271706	-
3283769	+
3295427	+
3295434	-
3296785	-
3312348	-
3330740	+
3332000	-
3344672	-
3346170	+
3346977	-
3360574	+
3362498	-
3363235	-
3398242	+
3437187	-
3459301	-
3467769	-
3494869	+
3503759	+
3513456	+
3521507	-
3526626	-
3526633	+
3593996	-
3651245	+
3705005	-
3726524	-
3741960	-
3742606	-
3744034	-
3746261	-
3751602	-
3760804	-
3798657	+
3822020	-
3857095	+
3875786	-
3883993	-
3888963	+
3903330	+
3905511	-
3908362	+
3924684	+
3938812	+
3939009	-
3940679	-
3946950	-
3955777	+
3957540	+
3981823	-
3985863	-
3993069	+
4006032	+
4029220	-
4035536	-
4035643	+
4042530	-
4048652	-
4050880	+
4050881	-
4066416	-
4073589	-
4073590	-
4084445	-
4097205	+
4099122	-
4105363	+
4112846	-
4117542	+
4120463	-
4144646	-
4171614	+
4172364	-
4176421	-
4210725	+
4228780	+
4238171	-
4242505	+
4259035	-
4287987	-
4291771	-
4296455	-
4297466	-
4297467	+
4302364	-
4315787	-
4324196	+
4325650	+
4327200	-
4327679	+
4327681	+
4329421	+
4336328	-
4359329	+
4366905	+
4366912	-
4370825	-
4371586	-
4371616	-
4371984	-
4374650	+
4375534	+
4382879	-
4412434	+
4423362	-
4454692	+
4455021	-
4490441	+
4490905	-
4495810	+
4502945	-
4508385	+
4515459	-
4517276	+
4521417	-
4548216	-
4549279	-
4549280	-
4549789	+
4551175	-
4574932	-
4584792	-
4589461	+
4596785	+
4597747	+
4597748	-
4631047	-
4636509	-
4639183	+
4662235	-
4662236	+
4676409	-
4678246	+
4698443	+
4704382	+
4734416	+
4741184	+
4750214	-
4759505	-
4762717	-
4794355	+
4854492	+
4862373	+
4866567	-
4868244	+
4868245	-
4886793	-
4888079	-
4891576	-
4903903	+
4924353	+
4924365	+
4924403	+
4924410	-
4929885	-
4934924	-
4940047	-
4941434	-
4976147	+
4984471	+
4984819	-
4985270	+
4985712	-
4988086	+
4988093	-
5016296	+
5043076	-
5044635	-
5049300	+
5113511	-
5185969	-
5186607	-
5189269	+
5192064	+
5195188	-
5232444	+
5266305	-
5291542	+
5301298	+
5302542	+
5304014	-
5304346	+
5307469	+
5321219	+
5336454	+
5339180	-
5339512	+
5356290	-
5376879	+
5386735	+
5391856	-
5417121	-
5425215	+
5425222	-
5437760	-
5450590	-
5523603	-
5536124	+
5560917	+
5571419	-
5580202	-
5583463	-
5587272	+
5589818	+
5590203	+
5592026	+
5600668	+
5602383	-
5611778	+
5614305	-
5616175	+
5616187	+
5616188	-
5616247	+
5629615	-
5629634	+
5629634	-
5693387	+
5694058	-
5695386	-
5699607	+
5715282	+
5715289	-
5715293	-
5735673	-
5747657	-
5773777	-
5773777	-
5799412	-
5799415	+
5812619	+
5833230	+
5850620	+
5863466	+
5864269	-
5869916	+
5870427	+
5879030	+
5879446	-
5886281	-
5886282	+
5886283	-
5892359	+
5895494	-
5895497	-
5896497	-
5899481	-
5899486	+
5914224	-
5916674	-
5916675	+
5930084	+
5985898	+
5987526	-
5990382	-
6008161	+
6008213	+
6008296	+
6054681	+
6054688	-
6054691	-
6055393	-
6055394	+
6067775	-
6074992	+
6075003	-
6111401	-
6118933	-
6118936	+
6119381	+
6122086	+
6163079	-
6173239	-
6185872	-
6197502	+
6224199	+
6244905	-
6281505	-
6306142	+
6306152	-
6307312	-
6324741	-
6324966	+
6332147	+
6354285	-
6355482	+
6359505	+
6413979	+
6418245	+
6447981	+
6459357	-
6511198	-
6527243	+
6549387	+
6549710	+
6550119	+
6553637	+
6553684	-
6554418	+
6564725	-
6564756	+
6565331	-
6568315	+
6585318	-
6585321	+
6595896	+
6609850	-
6619870	+
6619871	-
6625620	-
6625811	+
6626219	+
6642192	+
6645572	+
6645573	-
6656504	-
6657034	+
6667846	+
6686609	+
6704024	-
6704666	-
6704669	+
6720692	+
6739412	+
6739422	-
6758094	+
6763026	-
6766784	+
6768355	+
6779800	+
6784651	+
6797765	-
6827536	-
6827537	+
6829734	-
6829781	-
6833718	+
6846078	-
6861057	-
6876797	-
6880645	-
6885713	-
6887258	-
6901189	-
6901317	-
6907963	-
6912011	+
6913471	-
6947585	-
6962079	-
6962080	+
6962080	+
6962082	+
6983366	+
6984837	+
6987269	-
7016084	+
7032198	-
7038587	-
7038588	+
7052769	-
7052770	+
7058077	-
7081494	-
7082980	+
7090467	-
7096599	+
7103543	-
7124843	-
7124846	+
7125831	-
7133237	-
7134823	+
7135957	+
7137183	+
7141757	-
7151169	+
7162143	-
7186386	-
7191698	-
7191762	+
7193303	+
7193990	-
7193991	-
7199843	+
7201736	-
7228905	-
7230956	-
7235418	+
7239273	+
7243710	-
7245384	-
7263083	+
7263093	-
7266966	+
7269701	+
7273758	-
7275311	-
7276085	+
7294005	+
7297872	+
7319512	-
7330449	-
7330512	-
7330516	-
7336930	+
7340674	-
7342118	-
7342404	-
7342405	+
7363448	-
7381804	-
7390340	-
7402200	-
7448559	-
7453765	-
7463054	-
7464247	+
7467665	-
7476014	+
7507018	+
7511269	-
7520060	-
7522784	-
7536518	+
7536528	-
7536575	+
7538011	+
7567448	-
7567835	-
7570306	-
7570307	+
7570308	-
7573652	-
7583394	+
7592820	+
7635614	+
7641166	+
7654210	-
7657997	-
7657999	-
7658000	+
7658000	+
7658002	+
7673467	-
7673468	+
7674524	+
7726431	-
7727845	+
7748602	+
7748709	-
7757598	-
7757873	-
7772084	+
7812138	-
7816054	+
7827948	-
7827949	+
7843124	+
7858778	-
7894465	-
7917434	+
7932938	+
7936919	-
7940051	+
7945215	-
7958872	+
7961940	-
7973363	+
7998276	+
8001366	-
8141867	-
8186568	+
8187882	+
8205531	-
8210695	+
8231591	+
8232162	+
8235524	-
8235555	-
8235676	+
8235692	-
8242153	+
8263425	-
8283947	+
8284762	+
8288181	-
8288913	-
8292233	-
8333043	-
8351652	-
