5823514	+
6329179	-
4109391	-
9002388	+
9533869	+
6875865	-
7196328	+
6548531	-
8017454	-
17638601	-
4184784	-
8821779	+
7325829	+
6332949	-
16796655	+
16027975	+
12163228	+
15849982	+
4254626	+
12731173	+
4147579	-
8963275	+
9497300	+
6252621	+
18368815	-
6911444	+
6335782	-
7194176	+
9806679	-
9047712	-
9579689	-
17649777	-
5859881	-
17532561	+
18486262	-
9184133	-
8244078	+
8405069	-
19510641	+
15884420	+
12846842	+
8609520	+
9383152	-
12043655	+
10015554	-
14873940	+
11767676	+
7741583	+
4997016	+
13543818	-
6000227	+
10159567	+
4482477	+
13433098	-
5926858	+
15198800	-
14699290	-
7072668	-
7169666	-
19296468	+
8884163	-
10551461	-
4432502	-
8499692	-
13601074	-
7807632	-
16918542	-
5144674	-
6078307	+
7337683	-
8151671	-
13292410	+
7384561	-
10401471	+
15958063	-
5610836	+
17550881	+
8133321	-
11807675	+
6163914	+
14319899	-
7036480	+
4010460	+
5052337	+
7557585	+
4820456	-
7464340	-
17459661	-
6130543	+
10017000	-
10356003	+
13760403	+
16997960	-
18261643	+
7805921	+
12382880	+
8626790	-
8632426	-
8638076	-
5556321	+
6551371	-
15146054	-
4731469	-
15646064	+
8408824	-
17449499	-
10583880	+
8596339	-
11312942	-
16200954	-
6066906	+
5798614	+
4903806	+
6875228	-
6964365	-
8527672	-
6531117	+
7476251	+
15459377	-
6894696	+
7595900	-
8356279	+
8550788	-
8087130	-
8888931	+
9378373	-
16906248	-
8194570	-
9085372	+
13665889	-
17563957	+
11420400	+
16291700	+
16631083	-
15233323	+
19569291	+
7989297	-
15773881	+
8269079	+
5462043	-
8457126	-
6349383	+
7462725	-
18977734	-
5162164	-
9160298	+
19226639	+
8943100	+
6384155	-
6610573	-
15965985	+
15964938	+
7297853	-
16445312	-
19445038	-
10154980	+
12854074	+
6945448	-
4337153	-
15964724	+
4696045	-
19518854	-
6683068	-
8170145	-
8157958	-
11425834	-
7116163	+
7522878	-
10020568	-
12634874	-
6252097	+
19430499	-
6470712	-
4132852	-
4163252	-
8947375	+
9104043	+
9456904	+
9481234	+
9512005	+
15807415	+
4914793	+
9980960	-
16993119	-
6722152	+
11227171	+
14869809	-
8470657	+
17114062	-
7511068	-
13550726	-
9764884	+
15515379	-
17914449	-
4275081	+
9512108	-
8285711	+
14789729	-
5806524	+
8733238	+
12330320	+
9199366	+
7964702	+
15390627	-
6298434	-
17165027	+
4535039	+
7460711	+
8918893	-
15945499	-
9928567	+
18845117	-
4343870	-
6335772	-
6345737	+
11252906	-
15886980	-
17810270	-
5371167	+
7201921	+
5657223	-
10349949	-
14771554	-
17310663	-
19992976	-
17478284	-
5410957	-
6254539	+
16889654	+
4763427	+
7587949	-
8551222	+
12407601	+
4360019	-
4789155	-
5814859	-
6449835	+
10262537	-
7045019	+
9731431	-
6533158	+
6550449	+
7467993	-
8165272	+
8109163	+
15758334	-
7804039	-
15746128	-
5627332	+
4065648	+
4490300	+
13001873	+
17479494	+
17717718	-
8307741	-
12350608	-
17076344	+
8746285	+
15480762	+
6333953	+
7526061	+
8157881	-
5383746	-
17103525	+
10528247	-
6480371	-
14606464	-
16507522	+
5867613	+
5867634	+
7571417	+
15990885	+
16059115	-
8212943	-
9386539	-
17298612	-
8919892	-
8103969	-
16554549	+
4633554	+
7433094	-
14606465	+
15329848	+
6911742	-
4244889	-
8553030	-
10653928	+
13786223	+
5373795	+
9167883	+
17402782	+
17616286	+
6750082	-
13130700	+
6231046	+
10761964	+
4329453	+
5401738	+
7299050	-
10143231	+
9852461	-
6144424	+
10691653	-
8409601	+
8850669	+
11255704	+
4950390	+
7536363	+
17787689	-
18143465	-
8896126	-
15038332	+
13049363	+
9979600	-
15651761	-
6747228	+
7132164	+
17599329	+
12681042	+
10253448	-
6614970	+
8577975	+
9722306	-
11734677	-
12191220	+
17585600	-
5991924	+
4783475	+
4665726	-
7964429	-
16512209	+
6379833	+
6616676	-
6227870	+
13241467	-
6415682	-
19176606	-
8142181	-
14885460	-
5304921	+
7363667	+
7699819	+
4711457	-
9125460	-
9661521	-
8087656	-
7554154	+
14689937	+
4051825	-
7772277	+
8682015	+
17381519	-
15495859	-
14480359	-
8035722	+
11714684	+
16790756	+
13984344	-
13380223	+
5695270	+
8743445	+
12327182	+
8260548	-
13048058	-
10135199	-
13821875	+
16723929	+
5731450	+
4357427	-
7684175	-
7487396	+
7852372	+
6263528	+
10166639	+
17349256	+
4114794	+
6601739	+
7476623	-
8023718	-
8996973	-
9528437	-
13915181	-
9782314	+
8647783	-
10113043	-
13853354	-
19093369	-
6404338	-
7162745	-
5237753	+
5984262	+
8311299	+
7401222	-
9843109	-
8788948	-
9159123	-
9594658	-
9696586	-
10156659	-
13838935	-
16829868	-
19891177	-
4381647	+
8389046	+
8775459	+
6364161	-
7049212	+
7694628	+
12726333	-
8284290	-
18286571	-
5698889	+
14181236	+
8385298	+
13859038	+
8774981	+
5309837	+
11490962	+
14454508	-
7707005	+
5446930	+
16644712	+
18045970	+
6932141	-
7493705	-
7652543	-
12389773	-
6621048	+
7112487	+
10201537	+
8279584	+
9783706	+
7527280	-
13931285	-
8965224	+
9499227	+
14605229	+
4145653	-
17358514	-
7525586	-
10443030	-
17284039	-
15537253	-
4870090	+
8127502	-
8041110	+
5956752	-
12326412	+
6503530	+
8840322	+
9920308	+
19453699	+
5800729	-
10002137	-
16266638	-
9213152	+
9217900	+
9222647	+
9227391	+
9232136	+
9236880	+
9241625	+
9246374	+
9251125	+
9255873	+
9260619	+
9265367	+
9270114	+
9327660	+
9332406	+
9337153	+
9341898	+
9346643	+
9351388	+
9356133	+
9360878	+
9365624	+
9370369	+
5073715	-
10405564	-
5946468	+
4191287	-
6596737	-
4395028	-
4488997	+
13658285	+
17305180	+
6457559	-
7146990	-
7847571	-
17587466	+
9201301	-
8213067	-
8213100	-
8213133	-
13250718	-
8842597	+
4472713	+
12847932	+
6777804	-
7944203	-
4338468	+
5562192	+
7024368	+
5582360	-
7802923	+
7847665	+
4771309	-
8358499	+
10020506	+
14459220	-
17403880	-
4410082	-
15398019	-
4616895	+
9177894	+
10225560	+
18215270	+
7187978	-
7394867	-
17349097	-
8505734	-
11538119	-
6730255	-
17926716	+
18784828	+
9958631	-
16036446	+
7024274	+
8214153	+
6126449	-
19311103	+
10262577	+
17317375	+
5391679	+
10891646	-
18007289	+
18266833	+
6907949	-
7662598	+
6045361	-
8612854	-
8784151	+
10556432	+
8604646	+
18379467	+
11609266	-
17720294	-
14549213	-
9595955	+
13935060	+
18697535	+
14899043	+
12231247	+
19781837	+
4169198	-
8650259	-
11954431	+
6089608	-
7097771	-
7299252	-
4322836	+
19927784	-
8493094	+
7078567	-
18022653	-
7182258	+
9582580	+
12408912	+
16853139	+
4062765	-
8076590	-
16397952	-
18423337	-
4854251	+
8682220	+
19316667	+
7558093	+
13070491	+
14367436	+
14883252	+
4388247	-
5838989	-
5182340	+
10723354	+
12893477	+
19900635	+
15957472	+
9953647	-
14629273	-
4101611	+
6304088	+
6464490	+
6884673	+
12868825	+
9010204	-
9541640	-
15374591	-
4942295	+
6064387	+
4690821	-
4856392	-
5126541	-
18045943	+
10584668	-
10168433	-
4680143	+
7544786	+
8142397	+
8731244	+
8278210	-
7335716	-
13255004	+
4415729	+
15279066	+
4918952	-
7034096	+
10568202	+
8703350	-
8272178	-
16487425	-
5994124	+
6297935	-
11955914	-
8648059	+
6351026	-
10434899	-
4234764	+
10855160	+
12911374	+
6181207	-
18415793	-
8308569	+
4587943	-
17719060	-
16607491	+
8212844	-
8619761	-
16732435	-
8947478	-
9481337	-
8191391	+
4346160	-
7852415	-
5810368	+
9782233	+
17173936	-
16125561	-
19816431	-
14911956	+
9546247	-
10135464	+
7679537	-
7881151	-
8091040	-
8238379	-
7699418	+
8626791	+
8632427	+
8638077	+
19073785	+
7156660	-
10188492	+
18077596	+
5021474	+
6784916	+
15978462	+
10711227	-
13873027	+
9788488	-
6371862	+
7055248	+
8219979	-
15380250	+
4778727	+
10783201	+
12618242	-
7767454	+
10320927	+
14255525	+
19281493	-
13097478	-
16023325	-
13122425	-
7372381	+
7995552	+
13103077	-
19890396	-
18628908	+
6390721	+
15907674	+
17436794	+
18305044	+
18711085	+
4747503	-
5300121	-
16467121	-
11116762	-
13282255	-
4987727	+
18702611	+
7987166	-
6476041	+
4348783	-
5826569	-
10185406	-
5708379	+
5975811	+
6229938	+
6781784	+
10162084	+
6578460	+
7749305	+
8138122	+
18400198	+
17525404	-
10080341	+
5809561	-
14702078	-
15151073	-
18936021	-
5798564	+
17764489	+
18077586	+
4752440	-
4912242	-
15789264	-
5926626	+
7823018	+
12260199	+
19258593	+
14732031	-
4580891	-
5200270	-
7073051	-
12954581	-
7763758	+
8060682	-
17497317	+
5889671	-
7528389	-
9891499	-
15500933	-
6889868	+
4654663	-
8086861	+
4718658	-
8433081	-
9020083	+
9551487	+
11234120	+
4091814	-
5757498	-
6000423	-
8437248	-
13340356	-
17936088	+
17469333	-
6171161	+
10046257	+
4376387	-
8378469	-
4315503	-
7822623	+
7979294	+
13346104	+
13859272	+
5168990	-
7721478	-
10355654	-
13917872	-
15930451	-
16766329	-
11473174	+
15444470	+
6703301	-
16911584	-
8272935	+
8476636	-
14072653	-
5467964	+
17022955	-
18320178	-
18488778	-
16366064	-
6192346	+
13655887	+
19487367	-
8125557	+
9141307	+
9677492	+
6949244	-
10058927	-
15533994	-
6446555	+
17173425	+
6065505	+
4497065	+
6055992	+
9104742	+
14646361	-
17748875	+
6390720	-
9991135	-
6687711	+
4710599	-
5475254	+
10802961	-
8177363	+
7734688	-
17128208	-
17697722	-
5543693	+
7259813	-
10021245	-
6429623	-
8304017	+
8976867	-
9510847	-
14514947	+
6704953	-
18223965	-
15767245	-
6502172	+
8332781	+
11481379	+
15694348	-
18784782	-
15731727	+
6592797	+
9063951	+
15938212	+
16867274	+
7305057	-
7592961	-
4879088	+
9993002	-
15957471	-
6567967	+
16766446	+
7969942	-
9171865	-
9709242	-
5977089	+
6249698	+
10003663	+
12721866	+
15991178	+
8500316	-
14957170	-
16170023	-
14416158	+
10037320	+
13042924	+
14271878	+
7187765	-
15925649	-
5803077	-
7604039	+
7874059	+
8933233	+
10114907	+
17705476	+
8587140	-
10113153	-
10792880	-
13623571	-
4273838	+
5549085	+
5957459	+
13895484	+
15868602	+
10239156	-
11775996	-
4664552	+
5535330	+
6409991	+
9380744	-
10566795	+
6606432	+
6665953	+
8796036	+
6193397	-
6666019	-
6404790	+
16488760	-
18691127	+
8736666	-
8980670	-
9483881	-
16903712	-
5759013	+
5726607	-
14789402	-
16460712	-
18232605	-
19164672	-
6894192	+
7937228	+
11989779	+
4365446	+
4785690	+
18728717	+
7152295	-
19852784	-
6347605	+
7463084	+
6194070	-
8049293	-
4498874	+
5201531	-
6945151	-
7871668	+
15570689	+
19516151	+
4815238	+
10533434	+
7419774	-
7162746	+
6916068	-
7817503	+
10406716	+
19935891	+
8878377	-
4810798	+
4922844	+
7705576	+
4411495	-
4871902	-
6320414	-
8909406	-
11236324	-
14920421	-
17815913	-
9699627	-
17272977	-
19207751	-
8188593	+
8624608	+
8630249	+
8635887	+
10616732	+
14411192	+
15921676	+
17283769	+
19390095	+
4100194	-
4548202	-
5548505	-
5771820	-
6340895	-
7089614	-
8022666	-
14323617	-
16553223	-
8474998	+
13015340	+
13083332	+
15745997	+
16743112	+
17075977	+
17444894	+
17729203	+
7197616	-
9202659	-
10321904	-
11228216	-
13844433	-
14394349	-
17215009	-
17603698	-
19166144	-
19439877	-
6569211	-
10014813	-
6302172	+
8308433	-
11839971	+
17102669	+
4380381	+
10323697	+
13360946	+
14508318	-
15458838	+
4380520	-
4694647	+
6100082	+
6262612	-
7720056	+
7975150	+
8662013	-
8688154	+
8852062	-
9878137	+
10821219	+
13800063	+
16178241	+
18193092	-
19787004	-
4890666	+
8084972	-
16272745	-
4200438	-
4488936	-
5973028	+
7267583	+
16554572	+
17760200	-
4594309	+
6271568	-
17883558	-
6735102	-
7517105	-
8098824	+
8875818	+
8004017	-
14497271	+
15916520	+
16685227	+
4275741	+
4550108	+
5425623	-
6314112	-
7186697	+
7286987	-
7899914	+
7949431	+
8033681	-
8067428	+
12843561	+
14453223	-
15637154	+
17578132	+
19285557	+
8348129	-
11468030	+
15368978	+
6390758	-
7474322	-
8885370	-
5631530	-
7400905	+
12773586	+
4556206	+
5072620	+
5866219	-
8588527	-
19944006	+
4150976	+
